V1,V2,V3,V4,V5,V6,V7,V8,y2,y1
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.3757487303366556,8
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,0.044608188670702674,7
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,1.410768175444617,19
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,0.6751435671817401,20
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,0.6751435671817401,20
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,1.5158574051964566,19
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,0.5700543374299005,15
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,0.5700543374299005,14
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,0.5700543374299005,15
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,0.464965107678061,14
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.4266410278550514,34
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.4266410278550514,34
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.4266410278550514,34
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.4266410278550514,34
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.4266410278550514,34
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,34
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.4266410278550514,34
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,34
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,35
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.796105649344014,2
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.796105649344014,2
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.796105649344014,2
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.796105649344014,2
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,37
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,36
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,36
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-1.3215517981032117,36
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.14969741842254225,15
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.14969741842254225,15
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.14969741842254225,15
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.14969741842254225,15
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.8853220266854193,19
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.5700543374299005,20
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.5700543374299005,19
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.9904112564372588,18
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.6751435671817401,16
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.14969741842254225,17
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.2547866481743818,16
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.7802327969335797,15
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.2547866481743818,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.044608188670702674,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.044608188670702674,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.464965107678061,13
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,1.8311250944519752,26
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,1.0955004861890985,27
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.9904112564372588,27
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,1.9362143242038148,26
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.9904112564372588,23
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.9904112564372588,22
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,0.9904112564372588,23
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,0.9904112564372588,22
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.2164625683513721,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.2164625683513721,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,1
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,2
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,2
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,2
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.006284108847693,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,2
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,3
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,3
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,3
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,3
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,-0.5859271898403348,6
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,-0.5859271898403348,6
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,-0.5859271898403348,6
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,-0.5859271898403348,6
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,4
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,4
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,4
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-1.169392865890992,-1.1113733385995326,4
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.14969741842254225,14
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.14969741842254225,14
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.14969741842254225,14
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.14969741842254225,14
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.8853220266854193,19
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.464965107678061,20
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.464965107678061,19
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.9904112564372588,18
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.6751435671817401,16
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.14969741842254225,17
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.2547866481743818,16
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.7802327969335797,15
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.2547866481743818,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.044608188670702674,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.044608188670702674,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.464965107678061,13
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,1.7260358647001357,26
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,1.0955004861890985,27
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.9904112564372588,27
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,1.9362143242038148,26
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.9904112564372588,23
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.9904112564372588,22
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,0.9904112564372588,23
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,0.9904112564372588,22
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.2164625683513721,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,1
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,2
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,2
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,2
-0.5124150056618845,0.4406704266905772,-1.1239029738980328,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.2164625683513721,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.2164625683513721,2
-0.7016143923678111,0.7189885909162052,-0.5619514869490164,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,2
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.006284108847693,2
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.006284108847693,2
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.006284108847693,2
-0.9854134724267,0.9973067551418332,0.0,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.006284108847693,2
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-0.5859271898403348,6
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-0.5859271898403348,6
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-0.5859271898403348,6
-1.1746128591326266,1.2756249193674611,0.5619514869490164,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-0.5859271898403348,6
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,4
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.006284108847693,4
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,4
-1.363812245838553,1.5539430835930892,1.1239029738980328,0.9725122370185867,-1.0,1.3416407864998738,-1.0093229326479933,-0.5242105950545827,-1.1113733385995326,4
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.14969741842254225,14
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.14969741842254225,14
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.14969741842254225,14
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.14969741842254225,14
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.9904112564372588,18
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.8853220266854193,19
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.5700543374299005,20
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.5700543374299005,19
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.7802327969335797,15
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.6751435671817401,16
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.14969741842254225,17
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.2547866481743818,16
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.464965107678061,13
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.3598758779262214,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.044608188670702674,14
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.044608188670702674,14
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.0093229326479933,0.12097167578182677,1.9362143242038148,26
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.0093229326479933,0.12097167578182677,1.7260358647001357,25
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.0093229326479933,0.12097167578182677,1.0955004861890985,27
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.9904112564372588,27
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.9904112564372588,23
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,-0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.9904112564372588,23
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,0.4472135954999579,-1.0093229326479933,0.12097167578182677,0.9904112564372588,22
-0.03941653889706787,-0.11596590176067875,2.2478059477960657,-1.1986778735345365,1.0,1.3416407864998738,-1.0093229326479933,0.12097167578182677,0.9904112564372588,23
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-1.3416407864998738,-1.0093229326479933,0.12097167578182677,-1.1113733385995326,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,-0.4472135954999579,-1.0093229326479933,0.12097167578182677,-1.2164625683513721,1
-0.22861592560299449,0.16235226246494922,-1.6858544608470492,0.9725122370185867,-1.0,0.4472135954999579,-1.0093229326479933,0.12097167578182677,-1.1113733385995326,1
